CPTAC_ovarian_cancer_protein_zscores.txt,gene_symbol	CPTAC_ovarian_cancer_phosphoproteome_imputed_zscores.txt,gene_symbol_site	color	source
PRKCA	RALBP1_t297	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RASSF1_s197	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RASSF1_s203	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RELA_s536	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RET_t675	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RGS7_s229	51,153,255	PhosphoNetworks (PN)
PRKCA	RGS7_s434	102,204,0	PhosphoSitePlus (PSP)
PRKCA	ROBO3_s1330	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RORA_s35	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RPS6KB2_s473	239,130,13	PSP, PN
PRKCA	RRAD_s214	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RRAD_s257	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RRAD_s273	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RRAD_s290	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RRAD_s299	102,204,0	PhosphoSitePlus (PSP)
PRKCA	RSC1A1_s366	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SCN5A_s1503	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SH2B1_s161	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SH2B1_s165	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SH3BP2_s278	51,153,255	PhosphoNetworks (PN)
PRKCA	SHOC2_s297	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SHOC2_t71	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC18A2_s15	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC18A2_s18	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A2_s259	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A2_t258	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A3_s12	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A3_s7	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A4_s149	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A4_s277	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC6A4_t603	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC9A3R1_s162	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SLC9A3R1_s339	239,130,13	PSP, PN
PRKCA	SLC9A3R1_s340	239,130,13	PSP, PN
PRKCA	SLC9A3R1_s77	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SNAP23_s23	51,153,255	PhosphoNetworks (PN)
PRKCA	SNAP25_s187	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SNAP25_t138	102,204,0	PhosphoSitePlus (PSP)
PRKCA	SPN_s351	239,130,13	PSP, PN
PRKCA	SPN_t341	51,153,255	PhosphoNetworks (PN)
PRKCA	SRF_s162	239,130,13	PSP, PN
PRKCA	SRF_t159	239,130,13	PSP, PN
PRKCA	SUN1_s55	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TACSTD2_s303	239,130,13	PSP, PN
PRKCA	TAGLN_s181	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TAGLN2_s11	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TAGLN2_s185	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TAGLN2_t180	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TBXA2R_s145	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TBXA2R_s324	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TBXA2R_s329	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TBXA2R_s331	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TBXA2R_t337	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TBXA2R_t399	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TFRC_s24	239,130,13	PSP, PN
PRKCA	TFRC_t653	51,153,255	PhosphoNetworks (PN)
PRKCA	TGFB1I1_s386	51,153,255	PhosphoNetworks (PN)
PRKCA	TGFBR1_t200	102,204,0	PhosphoSitePlus (PSP)
PRKCA	THOC5_s5	102,204,0	PhosphoSitePlus (PSP)
PRKCA	THOC5_s6	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNI3_s199	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNI3_s23	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNI3_s24	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNI3_s42	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNI3_s44	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNI3_t143	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TNNT2_s189	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TOP1_s21	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TP53_s371	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TP53_s376	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TP53_s378	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TP53_t377	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TP73_s388	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPC3_s700	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPM4_s1145	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPM4_s1152	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPV1_s502	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPV1_s801	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPV5_s299	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPV5_s654	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TRPV6_t702	51,153,255	PhosphoNetworks (PN)
PRKCA	TRPV6_t742	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TTN_s11878	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TTN_s12022	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TUBA1C_s158	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TUBA1C_s165	102,204,0	PhosphoSitePlus (PSP)
PRKCA	TXN_t100	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VASP_s157	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VCL_t1123	51,153,255	PhosphoNetworks (PN)
PRKCA	VDR_s51	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VIM_s10	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VIM_s5	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VIM_s7	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VIM_s8	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VIM_s9	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VTN_s381	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VTN_s386	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VTN_s393	102,204,0	PhosphoSitePlus (PSP)
PRKCA	VTN_s397	102,204,0	PhosphoSitePlus (PSP)
PRKCB	AKT1_s473	102,204,0	PhosphoSitePlus (PSP)
PRKCB	AKT1_t308	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ANXA1_s28	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ANXA2_s26	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ATF2_s121	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ATF2_s121	102,204,0	PhosphoSitePlus (PSP)
PRKCB	C5AR1_s334	102,204,0	PhosphoSitePlus (PSP)
PRKCB	C5AR1_s334	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CFLAR_s193	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CFLAR_s193	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s346	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s346	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s347	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s347	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s440	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s440	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s476	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_s476	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_t255	102,204,0	PhosphoSitePlus (PSP)
PRKCB	CHAT_t255	102,204,0	PhosphoSitePlus (PSP)
PRKCB	DAB2_s24	102,204,0	PhosphoSitePlus (PSP)
PRKCB	EPB41_s312	102,204,0	PhosphoSitePlus (PSP)
PRKCB	FCER1G_s69	102,204,0	PhosphoSitePlus (PSP)
PRKCB	FUS_s257	102,204,0	PhosphoSitePlus (PSP)
PRKCB	GHRL_s41	102,204,0	PhosphoSitePlus (PSP)
PRKCB	GRN_s81	102,204,0	PhosphoSitePlus (PSP)
PRKCB	GSK3A_s21	102,204,0	PhosphoSitePlus (PSP)
PRKCB	GSK3A_s21	102,204,0	PhosphoSitePlus (PSP)
PRKCB	GSK3B_s9	102,204,0	PhosphoSitePlus (PSP)
PRKCB	GSK3B_s9	102,204,0	PhosphoSitePlus (PSP)
PRKCB	HIST1H3A_t6	102,204,0	PhosphoSitePlus (PSP)
PRKCB	IBTK_s1200	102,204,0	PhosphoSitePlus (PSP)
PRKCB	IBTK_s1203	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ILF3_s647	102,204,0	PhosphoSitePlus (PSP)
PRKCB	IRS1_s323	102,204,0	PhosphoSitePlus (PSP)
PRKCB	IRS1_s441	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ITGB2_s745	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ITGB2_s745	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ITGB2_t758	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ITGB2_t758	102,204,0	PhosphoSitePlus (PSP)
PRKCB	KCNC4_s15	102,204,0	PhosphoSitePlus (PSP)
PRKCB	KCNC4_s21	102,204,0	PhosphoSitePlus (PSP)
PRKCB	KCNC4_s8	102,204,0	PhosphoSitePlus (PSP)
PRKCB	KCNC4_s9	102,204,0	PhosphoSitePlus (PSP)
PRKCB	KIR3DL1_s415	102,204,0	PhosphoSitePlus (PSP)
PRKCB	KLHL3_s433	102,204,0	PhosphoSitePlus (PSP)
PRKCB	LMNB1_s395	102,204,0	PhosphoSitePlus (PSP)
PRKCB	LMNB1_s405	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s258	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s258	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s293	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s293	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s324	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s324	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s352	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MAPT_s352	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MSX2_t135	102,204,0	PhosphoSitePlus (PSP)
PRKCB	MSX2_t141	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s303	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s304	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s315	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s320	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s328	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s359	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s370	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NCF1_s379	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NOX5_s498	102,204,0	PhosphoSitePlus (PSP)
PRKCB	NOX5_t494	102,204,0	PhosphoSitePlus (PSP)
PRKCB	OCLN_s490	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ORAI1_s27	102,204,0	PhosphoSitePlus (PSP)
PRKCB	ORAI1_s30	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PHF17_s392	51,153,255	PhosphoNetworks (PN)
PRKCB	PIK3CG_s582	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PPARA_s179	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PPARA_s230	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PRKAA1_s496	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PRKCB_s660	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PRKCB_s660	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PTPN11_s580	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PTPN11_s580	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PTPN11_s595	102,204,0	PhosphoSitePlus (PSP)
PRKCB	PTPN11_s595	102,204,0	PhosphoSitePlus (PSP)
PRKCB	RAB11A_s177	102,204,0	PhosphoSitePlus (PSP)
PRKCB	RPS6KB2_s473	102,204,0	PhosphoSitePlus (PSP)
PRKCB	RPS6KB2_s473	102,204,0	PhosphoSitePlus (PSP)
PRKCB	SHC1_s139	102,204,0	PhosphoSitePlus (PSP)
PRKCB	SHC1_s213	102,204,0	PhosphoSitePlus (PSP)
PRKCB	SHC1_t206	102,204,0	PhosphoSitePlus (PSP)
PRKCB	STMN1_s25	102,204,0	PhosphoSitePlus (PSP)
PRKCB	STMN1_s38	102,204,0	PhosphoSitePlus (PSP)
PRKCB	SYT6_t283	102,204,0	PhosphoSitePlus (PSP)
PRKCB	SYT6_t417	102,204,0	PhosphoSitePlus (PSP)
PRKCB	SYT6_t418	102,204,0	PhosphoSitePlus (PSP)
PRKCB	TP73_s388	102,204,0	PhosphoSitePlus (PSP)
PRKCB	TRPV1_t705	102,204,0	PhosphoSitePlus (PSP)
PRKCB	TRPV6_s184	102,204,0	PhosphoSitePlus (PSP)
PRKCB	TRPV6_t728	102,204,0	PhosphoSitePlus (PSP)
PRKCB	TYR_s523	102,204,0	PhosphoSitePlus (PSP)
PRKCB	TYR_s527	102,204,0	PhosphoSitePlus (PSP)
PRKCD	_s77	102,204,0	PhosphoSitePlus (PSP)
PRKCD	_t9	102,204,0	PhosphoSitePlus (PSP)
PRKCD	ADAM17_t735	102,204,0	PhosphoSitePlus (PSP)
PRKCD	ADD1_s726	102,204,0	PhosphoSitePlus (PSP)
PRKCD	BAG3_s187	102,204,0	PhosphoSitePlus (PSP)
PRKCD	BEST1_s358	102,204,0	PhosphoSitePlus (PSP)
PRKCD	BLVRA_s21	102,204,0	PhosphoSitePlus (PSP)
PRKCD	BLVRA_s230	102,204,0	PhosphoSitePlus (PSP)
PRKCD	BLVRA_s237	102,204,0	PhosphoSitePlus (PSP)
PRKCD	BLVRA_s33	102,204,0	PhosphoSitePlus (PSP)
PRKCD	C5AR1_s334	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CAMKK1_t108	51,153,255	PhosphoNetworks (PN)
PRKCD	CARD9_t231	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CAT_s167	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CDH1_t790	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CDK5_t77	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CDK9_t186	51,153,255	PhosphoNetworks (PN)
PRKCD	CHAT_s440	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CHAT_s476	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CHN2_s171	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CTNNB1_s715	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CTTN_s405	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CXCR4_s324	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CXCR4_s325	102,204,0	PhosphoSitePlus (PSP)
PRKCD	CYBA_t147	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DAB2_s24	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DAP3_s185	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DAP3_s280	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DAP3_s31	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DAP3_t186	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DAP3_t237	102,204,0	PhosphoSitePlus (PSP)
PRKCD	DNM1L_s616	102,204,0	PhosphoSitePlus (PSP)
PRKCD	EIF4ENIF1_s120	51,153,255	PhosphoNetworks (PN)
PRKCD	EIF4ENIF1_s136	51,153,255	PhosphoNetworks (PN)
PRKCD	ELAVL1_s221	102,204,0	PhosphoSitePlus (PSP)
PRKCD	ELAVL1_s318	102,204,0	PhosphoSitePlus (PSP)
PRKCD	ENOX2_s504	102,204,0	PhosphoSitePlus (PSP)
PRKCD	EP300_s1734	51,153,255	PhosphoNetworks (PN)
PRKCD	EP300_s89	102,204,0	PhosphoSitePlus (PSP)
PRKCD	EP300_t885	51,153,255	PhosphoNetworks (PN)
PRKCD	ERF_s185	51,153,255	PhosphoNetworks (PN)
PRKCD	ERF_s489	51,153,255	PhosphoNetworks (PN)
PRKCD	ERF_s531	51,153,255	PhosphoNetworks (PN)
PRKCD	FBXO25_s178	102,204,0	PhosphoSitePlus (PSP)
PRKCD	FCER1G_s69	102,204,0	PhosphoSitePlus (PSP)
PRKCD	FLI1_t312	102,204,0	PhosphoSitePlus (PSP)
PRKCD	FOSL1_t217	102,204,0	PhosphoSitePlus (PSP)
PRKCD	FOSL1_t227	102,204,0	PhosphoSitePlus (PSP)
PRKCD	G6PD_s210	102,204,0	PhosphoSitePlus (PSP)
PRKCD	G6PD_t266	102,204,0	PhosphoSitePlus (PSP)
PRKCD	GAPDH_t246	102,204,0	PhosphoSitePlus (PSP)
PRKCD	GSK3A_s21	102,204,0	PhosphoSitePlus (PSP)
PRKCD	GSK3B_s9	102,204,0	PhosphoSitePlus (PSP)
PRKCD	HAX1_s210	102,204,0	PhosphoSitePlus (PSP)
PRKCD	HDAC5_s259	102,204,0	PhosphoSitePlus (PSP)
PRKCD	HIST1H3A_t45	102,204,0	PhosphoSitePlus (PSP)
PRKCD	HLCS_s79	51,153,255	PhosphoNetworks (PN)
PRKCD	HNRNPK_s302	102,204,0	PhosphoSitePlus (PSP)
PRKCD	HNRPK_s379	51,153,255	PhosphoNetworks (PN)
PRKCD	HVCN1_s97	102,204,0	PhosphoSitePlus (PSP)
PRKCD	HVCN1_t29	102,204,0	PhosphoSitePlus (PSP)
PRKCD	IL6ST_t890	102,204,0	PhosphoSitePlus (PSP)
PRKCD	IRS1_s1100	51,153,255	PhosphoNetworks (PN)
PRKCD	IRS1_s1222	51,153,255	PhosphoNetworks (PN)
PRKCD	IRS1_s1223	51,153,255	PhosphoNetworks (PN)
PRKCD	IRS1_s307	102,204,0	PhosphoSitePlus (PSP)
PRKCD	IRS1_s323	102,204,0	PhosphoSitePlus (PSP)
PRKCD	IRS1_s329	51,153,255	PhosphoNetworks (PN)
PRKCD	IRS1_s441	239,130,13	PSP, PN
PRKCD	IRS1_s574	239,130,13	PSP, PN
PRKCD	ITGB2_s745	102,204,0	PhosphoSitePlus (PSP)
PRKCD	ITGB2_t758	102,204,0	PhosphoSitePlus (PSP)
PRKCD	KRT8_s330	51,153,255	PhosphoNetworks (PN)
PRKCD	KRT8_s34	51,153,255	PhosphoNetworks (PN)
PRKCD	KRT8_s456	51,153,255	PhosphoNetworks (PN)
PRKCD	KRT8_s74	102,204,0	PhosphoSitePlus (PSP)
PRKCD	LCP1_s5	102,204,0	PhosphoSitePlus (PSP)
PRKCD	LIMK2_s262	51,153,255	PhosphoNetworks (PN)
PRKCD	LIMK2_s283	102,204,0	PhosphoSitePlus (PSP)
PRKCD	LIMK2_t484	51,153,255	PhosphoNetworks (PN)
PRKCD	MET_s985	102,204,0	PhosphoSitePlus (PSP)
PRKCD	MUC1_t1224	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s303	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s304	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s315	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s320	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s328	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s359	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s370	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NCF1_s379	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NPM1_t199	51,153,255	PhosphoNetworks (PN)
PRKCD	NPM1_t279	51,153,255	PhosphoNetworks (PN)
PRKCD	NR2F6_s83	102,204,0	PhosphoSitePlus (PSP)
PRKCD	NRG1_s286	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PA2G4_s360	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PEBP1_s153	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PEBP1_t51	51,153,255	PhosphoNetworks (PN)
PRKCD	PLD2_t566	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PLSCR3_t21	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PPP1R14A_t38	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PPP1R14B_t57	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PREX1_s313	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKCD_s299	239,130,13	PSP, PN
PRKCD	PRKCD_s302	239,130,13	PSP, PN
PRKCD	PRKCD_s304	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKCD_s503	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKCD_s506	51,153,255	PhosphoNetworks (PN)
PRKCD	PRKCD_s645	239,130,13	PSP, PN
PRKCD	PRKCD_t141	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKCD_t218	239,130,13	PSP, PN
PRKCD	PRKCD_t295	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKD1_s205	51,153,255	PhosphoNetworks (PN)
PRKCD	PRKD1_s412	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKD1_s420	51,153,255	PhosphoNetworks (PN)
PRKCD	PRKD1_s738	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PRKD1_s742	239,130,13	PSP, PN
PRKCD	PRKD1_s910	51,153,255	PhosphoNetworks (PN)
PRKCD	PTPN22_s35	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PTPRA_s180	102,204,0	PhosphoSitePlus (PSP)
PRKCD	PTPRA_s204	102,204,0	PhosphoSitePlus (PSP)
PRKCD	RASGRP3_t133	102,204,0	PhosphoSitePlus (PSP)
PRKCD	RPS3_s6	102,204,0	PhosphoSitePlus (PSP)
PRKCD	RPS3_t221	102,204,0	PhosphoSitePlus (PSP)
PRKCD	RPS6_s235	239,130,13	PSP, PN
PRKCD	RPS6_s236	102,204,0	PhosphoSitePlus (PSP)
PRKCD	RPS6_s240	51,153,255	PhosphoNetworks (PN)
PRKCD	RPS6KB2_s473	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SHC1_s29	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SHOC2_s297	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SHOC2_t71	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SLC29A1_s281	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SMPD1_s510	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SQSTM1_s349	102,204,0	PhosphoSitePlus (PSP)
PRKCD	SRC_s12	102,204,0	PhosphoSitePlus (PSP)
PRKCD	STAT1_s727	102,204,0	PhosphoSitePlus (PSP)
PRKCD	STAT3_s727	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TBL1XR1_s123	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TNNI3_s23	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TNNI3_s24	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TNNI3_t143	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TP53_s46	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TP73_s289	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TRPV4_s162	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TRPV4_s189	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TRPV4_t175	102,204,0	PhosphoSitePlus (PSP)
PRKCD	TSC22D4_s263	51,153,255	PhosphoNetworks (PN)
PRKCD	YWHAB_s60	51,153,255	PhosphoNetworks (PN)
PRKCE	ADAM17_t735	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ADAP1_s87	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ADAP1_t276	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ALDH2_s296	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ALDH2_t202	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ALDH2_t429	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ATF2_t52	102,204,0	PhosphoSitePlus (PSP)
PRKCE	AURKB_s227	102,204,0	PhosphoSitePlus (PSP)
PRKCE	BAD_s118	102,204,0	PhosphoSitePlus (PSP)
PRKCE	BAD_s75	102,204,0	PhosphoSitePlus (PSP)
PRKCE	BAD_s99	102,204,0	PhosphoSitePlus (PSP)
PRKCE	CHAT_s440	102,204,0	PhosphoSitePlus (PSP)
PRKCE	CHAT_s476	102,204,0	PhosphoSitePlus (PSP)
PRKCE	CREB1_s133	102,204,0	PhosphoSitePlus (PSP)
PRKCE	CTNND1_s268	102,204,0	PhosphoSitePlus (PSP)
PRKCE	EGFR_t678	102,204,0	PhosphoSitePlus (PSP)
PRKCE	FGFR1_s779	102,204,0	PhosphoSitePlus (PSP)
PRKCE	GJA1_s368	102,204,0	PhosphoSitePlus (PSP)
PRKCE	GLS_s314	102,204,0	PhosphoSitePlus (PSP)
PRKCE	GNAI2_s144	102,204,0	PhosphoSitePlus (PSP)
PRKCE	GNAI2_s302	102,204,0	PhosphoSitePlus (PSP)
PRKCE	GNAI2_s44	102,204,0	PhosphoSitePlus (PSP)
PRKCE	IKBKB_s177	102,204,0	PhosphoSitePlus (PSP)
PRKCE	IQGAP1_s1443	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ITGB1_t788	102,204,0	PhosphoSitePlus (PSP)
PRKCE	ITGB1_t789	102,204,0	PhosphoSitePlus (PSP)
PRKCE	KCNK3_t383	102,204,0	PhosphoSitePlus (PSP)
PRKCE	KEAP1_s599	102,204,0	PhosphoSitePlus (PSP)
PRKCE	KEAP1_s602	102,204,0	PhosphoSitePlus (PSP)
PRKCE	KIR3DL1_s415	102,204,0	PhosphoSitePlus (PSP)
PRKCE	KRT18_s53	102,204,0	PhosphoSitePlus (PSP)
PRKCE	MAPT_s258	102,204,0	PhosphoSitePlus (PSP)
PRKCE	MAPT_s293	102,204,0	PhosphoSitePlus (PSP)
PRKCE	MAPT_s324	102,204,0	PhosphoSitePlus (PSP)
PRKCE	MAPT_s352	102,204,0	PhosphoSitePlus (PSP)
PRKCE	MET_s985	102,204,0	PhosphoSitePlus (PSP)
PRKCE	MIIP_s303	102,204,0	PhosphoSitePlus (PSP)
PRKCE	NANOG_s135	102,204,0	PhosphoSitePlus (PSP)
PRKCE	NANOG_s79	102,204,0	PhosphoSitePlus (PSP)
PRKCE	NANOG_t200	102,204,0	PhosphoSitePlus (PSP)
PRKCE	NANOG_t280	102,204,0	PhosphoSitePlus (PSP)
